bandwidth chain_growth
0.1 0.047799999999999995
0.15000000000000002 0.0794
0.20000000000000004 0.11499999999999999
0.25000000000000006 0.1527
0.30000000000000004 0.1669
0.3500000000000001 0.175
0.40000000000000013 0.19219999999999998
0.45000000000000007 0.1992
0.5000000000000001 0.2065
0.5500000000000002 0.22200000000000003
0.6000000000000002 0.23489999999999997
0.6500000000000001 0.24789999999999995
0.7000000000000002 0.263
0.7500000000000002 0.27790000000000004
0.8000000000000002 0.2892
0.8500000000000002 0.30169999999999997
0.9000000000000002 0.31420000000000003
0.9500000000000003 0.3245
1.0000000000000004 0.3342
1.0500000000000003 0.346
1.1000000000000005 0.3588
1.1500000000000004 0.3689
1.2000000000000004 0.3761
1.2500000000000004 0.3886
1.3000000000000005 0.40069999999999995
1.3500000000000005 0.40330000000000005
1.4000000000000006 0.4149
1.4500000000000006 0.42350000000000004
1.5000000000000004 0.434
1.5500000000000005 0.4401
1.6000000000000005 0.4514
1.6500000000000006 0.4603999999999999
1.7000000000000006 0.46160000000000007
1.7500000000000007 0.47569999999999996
1.8000000000000007 0.4742
1.8500000000000008 0.48109999999999997
1.9000000000000008 0.4896000000000001
1.9500000000000006 0.5008000000000001
2.0000000000000004 0.5010999999999999
