bandwidth chain_growth
0.1 0.013329999999999998
0.30000000000000004 0.016
0.5000000000000001 0.018080000000000002
0.7000000000000001 0.02
0.9000000000000001 0.02177
1.1000000000000003 0.02353
1.3000000000000003 0.02485
1.5000000000000004 0.026240000000000006
1.7000000000000004 0.02772
1.9000000000000004 0.028949999999999997
