bandwidth chain_growth
0.1 0.044363636363636355
0.15000000000000002 0.06245454545454546
0.20000000000000004 0.0828181818181818
0.25000000000000006 0.11263636363636365
0.30000000000000004 0.14381818181818182
0.3500000000000001 0.1769090909090909
0.40000000000000013 0.2090909090909091
0.45000000000000007 0.2387272727272727
0.5000000000000001 0.2678181818181819
0.5500000000000002 0.2983636363636364
0.6000000000000002 0.31836363636363635
0.6500000000000001 0.34136363636363637
0.7000000000000002 0.3664545454545454
0.7500000000000002 0.38445454545454544
0.8000000000000002 0.40645454545454546
0.8500000000000002 0.4272727272727273
0.9000000000000002 0.44718181818181824
0.9500000000000003 0.4609999999999999
1.0000000000000004 0.4821818181818181
1.0500000000000003 0.5060909090909091
1.1000000000000005 0.5202727272727272
1.1500000000000004 0.5320909090909091
1.2000000000000004 0.5436363636363637
1.2500000000000004 0.5490909090909092
1.3000000000000005 0.5665454545454545
1.3500000000000005 0.58
1.4000000000000006 0.5826363636363637
1.4500000000000006 0.5925454545454545
1.5000000000000004 0.6121818181818182
1.5500000000000005 0.6166363636363636
1.6000000000000005 0.6113636363636363
1.6500000000000006 0.6280909090909091
1.7000000000000006 0.6374545454545455
1.7500000000000007 0.629909090909091
1.8000000000000007 0.6427272727272727
1.8500000000000008 0.6505000000000001
1.9000000000000008 0.6525
1.9500000000000006 0.6586
2.0000000000000004 0.6607000000000001
