x_bandwidth,y_chain_growth,y_ancestor_height,download_rule
0.01,0.014239999999999997,0.0,greedy_extend_chain
0.01,0.014243749999999994,0.0,longest_header_chain
0.012589254117941675,0.014666249999999985,8.750000000000001e-06,greedy_extend_chain
0.012589254117941675,0.014336249999999993,0.0,longest_header_chain
0.01584893192461114,0.01563875,0.0011175000000000007,greedy_extend_chain
0.01584893192461114,0.014422499999999998,2.3750000000000005e-05,longest_header_chain
0.01995262314968881,0.01771125,0.0021587499999999966,greedy_extend_chain
0.01995262314968881,0.014819999999999993,0.0009962500000000004,longest_header_chain
0.025118864315095822,0.020915000000000003,0.0032487499999999973,greedy_extend_chain
0.025118864315095822,0.015981250000000002,0.004294999999999997,longest_header_chain
0.031622776601683826,0.025276250000000045,0.004527499999999994,greedy_extend_chain
0.031622776601683826,0.018354999999999996,0.010637499999999992,longest_header_chain
0.039810717055349776,0.031193750000000003,0.007736250000000001,greedy_extend_chain
0.039810717055349776,0.022665,0.01828375,longest_header_chain
0.050118723362727303,0.039296250000000026,0.007381250000000001,greedy_extend_chain
0.050118723362727303,0.02961999999999999,0.027207500000000003,longest_header_chain
0.06309573444801943,0.050156250000000034,0.0038912499999999993,greedy_extend_chain
0.06309573444801943,0.03913250000000001,0.03746249999999998,longest_header_chain
0.07943282347242829,0.06346250000000006,0.00214375,greedy_extend_chain
0.07943282347242829,0.05323375000000003,0.052047500000000024,longest_header_chain
0.1000000000000002,0.07947375000000002,0.0015887499999999999,greedy_extend_chain
0.1000000000000002,0.07196624999999994,0.07103750000000002,longest_header_chain
0.125892541179417,0.09808000000000013,0.0015287499999999997,greedy_extend_chain
0.125892541179417,0.09511625,0.09431625,longest_header_chain
0.15848931924611173,0.11943874999999986,0.0,greedy_extend_chain
0.15848931924611173,0.122885,0.12221124999999995,longest_header_chain
0.1995262314968885,0.14264624999999986,1.25e-06,greedy_extend_chain
0.1995262314968885,0.15515875,0.15458124999999995,longest_header_chain
0.25118864315095873,0.16837375000000027,0.0,greedy_extend_chain
0.25118864315095873,0.1922625000000001,0.1917437500000002,longest_header_chain
0.3162277660168389,0.19658374999999995,0.0011949999999999999,greedy_extend_chain
0.3162277660168389,0.2339012500000001,0.23338874999999995,longest_header_chain
0.39810717055349853,0.22567125000000018,0.00142625,greedy_extend_chain
0.39810717055349853,0.28082,0.2803662500000001,longest_header_chain
0.501187233627274,0.25933874999999984,0.01997125,greedy_extend_chain
0.501187233627274,0.3312524999999999,0.3308437500000001,longest_header_chain
0.6309573444801956,0.3112112500000001,0.10361000000000004,greedy_extend_chain
0.6309573444801956,0.38549500000000003,0.38512624999999984,longest_header_chain
0.7943282347242846,0.4393687500000001,0.43745875,greedy_extend_chain
0.7943282347242846,0.44256000000000006,0.44221500000000014,longest_header_chain
1.000000000000004,0.5003812500000002,0.50008,greedy_extend_chain
1.000000000000004,0.50045625,0.5001825,longest_header_chain
1.2589254117941726,0.5577887499999997,0.5575362500000001,greedy_extend_chain
1.2589254117941726,0.5575062500000003,0.5572337500000001,longest_header_chain
1.5848931924611207,0.6138774999999999,0.613665,greedy_extend_chain
1.5848931924611207,0.61358,0.6133637499999998,longest_header_chain
1.995262314968889,0.6664149999999998,0.6662187500000001,greedy_extend_chain
1.995262314968889,0.6663787499999998,0.6661862499999996,longest_header_chain
2.5118864315095926,0.7140150000000002,0.7138575000000003,greedy_extend_chain
2.5118864315095926,0.7152912499999998,0.7151250000000001,longest_header_chain
3.1622776601683955,0.7609762499999998,0.7608637500000001,greedy_extend_chain
3.1622776601683955,0.7599375,0.7598050000000001,longest_header_chain
3.9810717055349936,0.7979299999999999,0.79782375,greedy_extend_chain
3.9810717055349936,0.7982937500000002,0.7982000000000002,longest_header_chain
5.01187233627275,0.8338925000000001,0.8338037500000003,greedy_extend_chain
5.01187233627275,0.8321874999999997,0.8321112499999995,longest_header_chain
6.309573444801969,0.8629262499999999,0.8628575,greedy_extend_chain
6.309573444801969,0.8622237499999998,0.86216,longest_header_chain
7.943282347242862,0.8858649999999997,0.88580875,greedy_extend_chain
7.943282347242862,0.8893137500000005,0.8892650000000002,longest_header_chain
10.000000000000062,0.9071112499999999,0.9070575,greedy_extend_chain
10.000000000000062,0.90866125,0.9085999999999999,longest_header_chain
12.589254117941753,0.9264987500000003,0.9264675000000002,greedy_extend_chain
12.589254117941753,0.9244425,0.9244099999999998,longest_header_chain
15.84893192461124,0.9376049999999999,0.9375812499999999,greedy_extend_chain
15.84893192461124,0.9387249999999997,0.9386987499999997,longest_header_chain
19.952623149688932,0.95080125,0.9507662500000003,greedy_extend_chain
19.952623149688932,0.9487649999999996,0.9487437499999996,longest_header_chain
25.118864315095976,0.9601949999999997,0.9601787499999994,greedy_extend_chain
25.118864315095976,0.9609187499999997,0.9608987499999999,longest_header_chain
31.62277660168402,0.9674887500000001,0.9674725000000001,greedy_extend_chain
31.62277660168402,0.9684012500000003,0.9683900000000004,longest_header_chain
39.81071705535002,0.9729737499999997,0.9729587499999998,greedy_extend_chain
39.81071705535002,0.9727525,0.97273875,longest_header_chain
50.11872336272761,0.9805712500000009,0.9805562500000008,greedy_extend_chain
50.11872336272761,0.9795875000000005,0.9795812500000005,longest_header_chain
63.09573444801982,0.9844687500000003,0.9844625000000005,greedy_extend_chain
63.09573444801982,0.9811699999999993,0.9811649999999992,longest_header_chain
79.43282347242878,0.9865837499999995,0.9865787499999996,greedy_extend_chain
79.43282347242878,0.9854087500000004,0.9854037500000004,longest_header_chain
100.00000000000082,0.9874800000000001,0.9874762500000002,greedy_extend_chain
100.00000000000082,0.9897549999999994,0.9897487499999994,longest_header_chain
125.89254117941765,0.9894275000000003,0.9894250000000002,greedy_extend_chain
125.89254117941765,0.9893712499999995,0.9893662499999994,longest_header_chain
158.4893192461127,0.9914375,0.9914350000000001,greedy_extend_chain
158.4893192461127,0.9917762499999996,0.9917737499999997,longest_header_chain
199.52623149688992,0.9936137500000002,0.9936112500000002,greedy_extend_chain
199.52623149688992,0.99280125,0.9928,longest_header_chain
251.18864315096027,0.99351,0.99350875,greedy_extend_chain
251.18864315096027,0.9928100000000002,0.9928062500000001,longest_header_chain
316.2277660168405,0.9941049999999996,0.9941024999999997,greedy_extend_chain
316.2277660168405,0.9939262499999998,0.9939249999999997,longest_header_chain
398.107170553501,0.9954237499999998,0.9954237499999998,greedy_extend_chain
398.107170553501,0.9969250000000001,0.9969250000000001,longest_header_chain
501.18723362727764,0.9957562500000003,0.9957550000000004,greedy_extend_chain
501.18723362727764,0.9967200000000003,0.9967175000000004,longest_header_chain
630.9573444801995,0.9981587500000002,0.9981587500000002,greedy_extend_chain
630.9573444801995,0.9958400000000007,0.9958387500000007,longest_header_chain
794.3282347242887,0.9946025000000003,0.9946025000000003,greedy_extend_chain
794.3282347242887,0.9955849999999998,0.9955837499999997,longest_header_chain
1000.0000000000102,0.9960287499999998,0.9960262499999998,greedy_extend_chain
1000.0000000000102,0.9976287499999995,0.9976287499999995,longest_header_chain
1258.9254117941816,0.99618375,0.99618375,greedy_extend_chain
1258.9254117941816,0.99604625,0.99604625,longest_header_chain
1584.8931924611304,0.99744375,0.99744375,greedy_extend_chain
1584.8931924611304,0.9985087500000001,0.9985087500000001,longest_header_chain
1995.262314968899,0.9963799999999995,0.9963799999999995,greedy_extend_chain
1995.262314968899,0.9964412500000005,0.9964412500000005,longest_header_chain
2511.886431509608,0.9980449999999996,0.9980449999999996,greedy_extend_chain
2511.886431509608,0.9963737499999996,0.9963737499999996,longest_header_chain
3162.277660168418,1.0000849999999994,1.0000849999999994,greedy_extend_chain
3162.277660168418,0.9972175000000009,0.9972175000000009,longest_header_chain
3981.0717055350183,0.9966274999999999,0.9966274999999999,greedy_extend_chain
3981.0717055350183,0.9978124999999998,0.9978124999999998,longest_header_chain
5011.872336272776,0.9979249999999995,0.9979249999999995,greedy_extend_chain
5011.872336272776,0.9958937500000001,0.9958937500000001,longest_header_chain
6309.5734448020075,0.9966337499999995,0.9966337499999995,greedy_extend_chain
6309.5734448020075,0.9978562500000007,0.9978562500000007,longest_header_chain
7943.282347242919,0.9985499999999999,0.9985499999999999,greedy_extend_chain
7943.282347242919,0.9989562499999998,0.9989562499999998,longest_header_chain
10000.000000000122,0.9964375000000005,0.9964375000000005,greedy_extend_chain
10000.000000000122,0.9967899999999997,0.9967899999999997,longest_header_chain
12589.254117941817,0.9976124999999996,0.9976124999999996,greedy_extend_chain
12589.254117941817,0.99759375,0.99759375,longest_header_chain
15848.931924611335,0.9979537500000002,0.9979537500000002,greedy_extend_chain
15848.931924611335,0.9965987500000001,0.9965987500000001,longest_header_chain
19952.623149689072,0.9979487499999999,0.9979487499999999,greedy_extend_chain
19952.623149689072,0.9998474999999998,0.9998474999999998,longest_header_chain
25118.86431509613,0.9975337499999999,0.9975337499999999,greedy_extend_chain
25118.86431509613,0.99913375,0.99913375,longest_header_chain
31622.77660168418,0.9986562499999998,0.9986562499999998,greedy_extend_chain
31622.77660168418,0.9980550000000014,0.9980550000000014,longest_header_chain
39810.717055350266,0.9967037500000004,0.9967025000000005,greedy_extend_chain
39810.717055350266,0.9962025000000001,0.9962025000000001,longest_header_chain
50118.723362727964,0.9958512499999999,0.9958512499999999,greedy_extend_chain
50118.723362727964,0.9955549999999999,0.9955549999999999,longest_header_chain
63095.7344480202,0.999815,0.999815,greedy_extend_chain
63095.7344480202,0.9978249999999995,0.9978249999999995,longest_header_chain
79432.82347242918,0.9976612500000002,0.9976612500000002,greedy_extend_chain
79432.82347242918,0.9957825000000006,0.9957825000000006,longest_header_chain
100000.00000000143,0.9970012500000002,0.9970012500000002,greedy_extend_chain
100000.00000000143,0.999403750000001,0.999403750000001,longest_header_chain
