bandwidth chain_growth
0.1 0.05203299999999999
0.15000000000000002 0.060712999999999996
0.20000000000000004 0.070714
0.25000000000000006 0.084062
0.30000000000000004 0.10007099999999998
0.3500000000000001 0.117183
0.40000000000000013 0.13512600000000002
0.45000000000000007 0.152635
0.5000000000000001 0.17008999999999994
0.5500000000000002 0.18710099999999993
0.6000000000000002 0.2039219999999999
0.6500000000000001 0.21979399999999993
0.7000000000000002 0.23537699999999998
0.7500000000000002 0.25044200000000005
0.8000000000000002 0.2650829999999999
0.8500000000000002 0.27928199999999986
0.9000000000000002 0.29352800000000007
0.9500000000000003 0.3067699999999999
1.0000000000000004 0.32
1.0500000000000003 0.33276500000000003
1.1000000000000005 0.34534400000000004
1.1500000000000004 0.35760299999999995
1.2000000000000004 0.3692849999999999
1.2500000000000004 0.3804179999999999
1.3000000000000005 0.3922359999999999
1.3500000000000005 0.40286900000000003
1.4000000000000006 0.41386999999999985
1.4500000000000006 0.4227090000000001
1.5000000000000004 0.431396
1.5500000000000005 0.43952399999999997
1.6000000000000005 0.4473269999999999
1.6500000000000006 0.455428
1.7000000000000006 0.4623500000000002
1.7500000000000007 0.46882199999999985
1.8000000000000007 0.47656799999999977
1.8500000000000008 0.48385399999999995
1.9000000000000008 0.490246
1.9500000000000006 0.4967499999999999
2.0000000000000004 0.5028720000000001
