bandwidth chain_growth
0.1 0.07155299999999999
0.15000000000000002 0.115809
0.20000000000000004 0.15561599999999995
0.25000000000000006 0.19169099999999997
0.30000000000000004 0.224439
0.3500000000000001 0.2546009999999999
0.40000000000000013 0.28190600000000016
0.45000000000000007 0.307704
0.5000000000000001 0.3314769999999999
0.5500000000000002 0.35356600000000016
0.6000000000000002 0.3744799999999999
0.6500000000000001 0.39360299999999987
0.7000000000000002 0.41191600000000006
0.7500000000000002 0.4289969999999998
0.8000000000000002 0.4459660000000001
0.8500000000000002 0.461035
0.9000000000000002 0.4748999999999997
0.9500000000000003 0.48879399999999973
1.0000000000000004 0.502081
1.0500000000000003 0.5139959999999999
1.1000000000000005 0.5255810000000001
1.1500000000000004 0.5368259999999999
1.2000000000000004 0.547875
1.2500000000000004 0.5580459999999997
1.3000000000000005 0.5666300000000001
1.3500000000000005 0.5770260000000001
1.4000000000000006 0.5852990000000001
1.4500000000000006 0.594051
1.5000000000000004 0.603316
1.5500000000000005 0.610095
1.6000000000000005 0.6172070000000002
1.6500000000000006 0.6250819999999999
1.7000000000000006 0.6319319999999999
1.7500000000000007 0.6391569999999998
1.8000000000000007 0.6461449999999996
1.8500000000000008 0.651305
1.9000000000000008 0.6578189999999999
1.9500000000000006 0.6628900000000002
2.0000000000000004 0.6688350000000003
