time,height_delta,beta
10.776766737748865,0,0.56
10.96207324337211,0,0.56
11.181552097812387,0,0.56
11.386150910151105,0,0.56
12.130229723201388,1,0.56
12.366593076003515,2,0.56
12.580664897458488,1,0.56
12.979776513067733,1,0.56
12.994432869154647,1,0.56
13.052344917994409,1,0.56
13.564643026791007,1,0.56
14.166002680014367,1,0.56
14.37531726022224,1,0.56
14.44887110525342,1,0.56
14.496345168839655,1,0.56
14.65375035155973,0,0.56
14.880687496183945,0,0.56
14.933521281721461,0,0.56
15.148747942981082,0,0.56
15.149366686649364,0,0.56
15.265482790828669,0,0.56
15.274679748072144,0,0.56
15.893485414449941,0,0.56
16.06085433952545,0,0.56
16.109372745623453,1,0.56
16.27546930622367,1,0.56
17.205995153229566,2,0.56
17.677948811928797,1,0.56
17.813898113428447,1,0.56
17.899573072270076,1,0.56
18.005678644178552,1,0.56
18.127463674834814,2,0.56
19.077657486831143,1,0.56
19.236960045363375,1,0.56
19.491644008007977,1,0.56
20.710766796413107,1,0.56
21.16526457536766,0,0.56
21.240689299058907,0,0.56
21.300733118860762,1,0.56
21.888801187760574,2,0.56
21.9028138686623,2,0.56
21.992993701588077,2,0.56
22.00966520105492,2,0.56
22.415294064205586,2,0.56
22.488924502308674,2,0.56
22.526942901933076,2,0.56
22.54147759537521,2,0.56
22.863255652934228,2,0.56
23.377601220005165,1,0.56
23.923884462933845,2,0.56
24.17335021044521,2,0.56
24.65442136508717,2,0.56
24.759009545906046,2,0.56
24.812712659441992,1,0.56
24.87023205962438,1,0.56
24.883054161520306,1,0.56
25.019356581821455,1,0.56
25.103101815551856,1,0.56
25.399987702703793,2,0.56
25.403084523457483,2,0.56
25.635657004468886,3,0.56
25.756088753000014,3,0.56
27.28772168255602,3,0.56
27.43341084851586,4,0.56
27.486628138083947,3,0.56
27.922519959592453,3,0.56
28.03682985777466,3,0.56
28.271867788435387,4,0.56
28.805303631711965,4,0.56
28.919107270317692,4,0.56
29.27146541466389,5,0.56
29.337916187792924,5,0.56
29.380763689570532,6,0.56
29.546395276546352,5,0.56
29.686390194876058,5,0.56
30.012350821038645,6,0.56
30.14389121790529,6,0.56
30.173720901352407,6,0.56
30.664771270814004,6,0.56
30.66498674877828,6,0.56
30.94280539966932,7,0.56
31.239150152944486,7,0.56
31.310286536670286,7,0.56
31.542924792359074,7,0.56
31.839099743942654,6,0.56
31.844863279260505,6,0.56
32.13923888042583,6,0.56
32.166240645381805,6,0.56
32.59997945595046,6,0.56
32.640859750064344,6,0.56
32.72210858410982,7,0.56
32.75518683893119,7,0.56
32.89431560000557,7,0.56
33.23264394248295,7,0.56
33.29614976533523,6,0.56
33.62390801628988,6,0.56
34.32222881535862,6,0.56
34.83634386202498,7,0.56
35.06967362331325,7,0.56
35.13256669198181,7,0.56
35.92959852046709,7,0.56
35.99194596128275,7,0.56
36.175710151627534,7,0.56
36.48340606117862,7,0.56
36.51897653102793,7,0.56
37.295498633805536,8,0.56
37.324567175353614,7,0.56
37.3915531884864,7,0.56
37.55073733746114,7,0.56
37.85854971168996,7,0.56
38.50974152963645,7,0.56
38.58734105730684,7,0.56
38.636014939903724,7,0.56
38.87613697553079,7,0.56
39.11109970364625,7,0.56
39.19574996509438,7,0.56
39.27024354264731,7,0.56
39.29268771056768,7,0.56
39.8971097079913,7,0.56
39.95451038789595,6,0.56
40.317827692484364,6,0.56
40.62469915632563,5,0.56
40.6532749960306,5,0.56
40.70028176099196,5,0.56
40.70082935818181,5,0.56
40.756525914432544,6,0.56
41.129587958437284,6,0.56
41.2227722765048,6,0.56
41.31187300723021,6,0.56
42.69179948626994,6,0.56
43.1479281332451,6,0.56
43.38753485311839,6,0.56
43.48161973446333,6,0.56
43.706120289334926,5,0.56
43.78009070978514,5,0.56
44.20538242769112,5,0.56
44.27836278805776,5,0.56
44.333057357179776,6,0.56
44.39593490644369,6,0.56
