bandwidth chain_growth
0.01 0.010173000000000003
0.011220184543019636 0.010183000000000005
0.012589254117941675 0.010252999999999998
0.014125375446227547 0.010497000000000003
0.01584893192461114 0.010653000000000008
0.017782794100389236 0.011247000000000005
0.01995262314968881 0.011778999999999998
0.022387211385683413 0.01248
0.025118864315095822 0.013648999999999996
0.028183829312644564 0.014886000000000002
0.031622776601683826 0.016998
0.035481338923357586 0.018636000000000003
0.039810717055349776 0.021823999999999996
0.04466835921509637 0.025356999999999994
0.050118723362727303 0.029038999999999985
0.056234132519034995 0.03351600000000001
0.06309573444801943 0.03880600000000002
0.07079457843841391 0.04520199999999999
0.07943282347242829 0.052695000000000006
0.08912509381337473 0.06172299999999999
0.1000000000000002 0.07160499999999999
0.11220184543019658 0.082691
0.125892541179417 0.09490800000000002
0.14125375446227575 0.10822999999999999
0.15848931924611173 0.122744
0.17782794100389274 0.13828399999999996
0.1995262314968885 0.15513999999999992
0.2238721138568346 0.17306999999999997
0.25118864315095873 0.19235400000000002
0.2818382931264462 0.21267499999999998
0.3162277660168389 0.23426000000000005
0.3548133892335766 0.25704599999999994
0.39810717055349853 0.2813520000000001
0.44668359215096465 0.30613
0.501187233627274 0.33233299999999993
0.5623413251903511 0.35902199999999995
0.6309573444801956 0.3866849999999999
0.7079457843841406 0.414984
0.7943282347242846 0.44359099999999996
0.8912509381337491 0.4721590000000001
1.000000000000004 0.501954
1.1220184543019676 0.5306299999999999
1.2589254117941726 0.559791
1.4125375446227613 0.5881989999999999
1.5848931924611207 0.6152150000000001
1.77827941003893 0.6428070000000001
1.995262314968889 0.6691099999999999
2.2387211385683514 0.6939210000000002
2.5118864315095926 0.7174029999999999
2.8183829312644666 0.740314
3.1622776601683955 0.7612110000000001
3.548133892335775 0.782705
3.9810717055349936 0.800332
4.466835921509653 0.81993
5.01187233627275 0.8354199999999997
5.623413251903525 0.8499479999999997
6.309573444801969 0.8646979999999997
7.079457843841417 0.8773039999999998
7.943282347242862 0.8882279999999997
8.912509381337514 0.899259
10.000000000000062 0.9100549999999995
11.220184543019698 0.9188769999999999
12.589254117941753 0.9261559999999994
14.125375446227642 0.9345270000000002
15.84893192461124 0.9419550000000002
17.78279410038934 0.9475669999999999
19.952623149688932 0.9540419999999998
22.38721138568356 0.9564490000000005
25.118864315095976 0.9625360000000001
28.183829312644722 0.9643320000000007
31.62277660168402 0.9681839999999995
35.481338923357825 0.9730550000000002
39.81071705535002 0.9770869999999999
44.66835921509662 0.9783260000000001
50.11872336272761 0.9818380000000002
56.23413251903537 0.9837510000000002
63.09573444801982 0.9857360000000003
70.7945784384143 0.9867680000000003
79.43282347242878 0.987631
89.12509381337532 0.9890769999999998
100.00000000000082 0.9901509999999996
112.20184543019721 0.9922479999999999
125.89254117941765 0.9897479999999999
141.2537544622767 0.9934339999999999
158.4893192461127 0.9940829999999999
177.82794100389373 0.9948130000000003
199.52623149688992 0.9975890000000005
223.87211385683608 0.9953060000000004
251.18864315096027 0.994291
281.8382931264478 0.9967709999999995
316.2277660168405 0.9978950000000004
354.81338923357896 0.9965579999999998
398.107170553501 0.9987339999999996
446.6835921509671 0.9975190000000002
501.18723362727764 0.9982299999999998
562.3413251903548 0.9983660000000001
630.9573444801995 0.999101
707.9457843841445 0.9986519999999999
794.3282347242887 1.000153
891.250938133755 0.9969559999999997
1000.0000000000102 1.0005489999999997
1122.0184543019745 0.9988800000000002
1258.9254117941816 0.9988790000000001
1412.53754462277 0.9999410000000002
1584.8931924611304 0.9986899999999997
1778.279410038941 0.9993779999999995
1995.262314968899 0.999025
2238.7211385683654 1.0006199999999998
2511.886431509608 0.9993430000000002
2818.382931264484 0.9999099999999999
3162.277660168418 0.9991200000000002
3548.1338923357966 0.9992290000000001
3981.0717055350183 0.9999850000000001
4466.835921509681 0.998808
5011.872336272776 0.999013
5623.41325190356 1.0008460000000001
6309.5734448020075 1.000244
7079.45784384146 1.0004119999999999
7943.282347242919 1.0003760000000004
8912.509381337568 0.9988710000000002
10000.000000000122 1.0001510000000002
11220.184543019768 0.9993609999999999
12589.254117941817 1.0002799999999994
14125.375446227728 1.0015929999999997
15848.931924611335 1.000052
17782.794100389445 0.9986140000000004
19952.623149689072 0.9996009999999997
22387.2113856837 0.9999099999999999
25118.86431509613 1.0005869999999997
28183.829312644895 1.000352
31622.77660168418 1.0020970000000005
35481.33892335804 1.001154
39810.717055350266 1.0012130000000004
44668.3592150969 1.0009590000000002
50118.723362727964 0.9983240000000001
56234.13251903572 1.0007409999999997
63095.7344480202 0.9997520000000003
70794.57843841474 0.9996500000000001
79432.82347242918 0.9989479999999997
89125.09381337586 0.9979960000000002
100000.00000000143 1.0003430000000002
