bandwidth chain_growth
0.01 0.010862
0.011220184543019636 0.011638999999999997
0.012589254117941675 0.012820999999999992
0.014125375446227547 0.014271999999999991
0.01584893192461114 0.015959000000000015
0.017782794100389236 0.01784900000000002
0.01995262314968881 0.020019000000000012
0.022387211385683413 0.022365
0.025118864315095822 0.024796999999999975
0.028183829312644564 0.027196999999999995
0.031622776601683826 0.02954100000000001
0.035481338923357586 0.031872000000000004
0.039810717055349776 0.03409899999999999
0.04466835921509637 0.03634399999999999
0.050118723362727303 0.03862700000000002
0.056234132519034995 0.04086200000000001
0.06309573444801943 0.042975000000000006
0.07079457843841391 0.045202000000000006
0.07943282347242829 0.047347
0.08912509381337473 0.049615
0.1000000000000002 0.05187200000000002
0.11220184543019658 0.05400099999999999
0.125892541179417 0.056466
0.14125375446227575 0.059168000000000005
0.15848931924611173 0.06219199999999999
0.17782794100389274 0.06572399999999998
0.1995262314968885 0.07057
0.2238721138568346 0.07659500000000001
0.25118864315095873 0.08418900000000001
0.2818382931264462 0.09371999999999997
0.3162277660168389 0.10564099999999998
0.3548133892335766 0.11910700000000002
0.39810717055349853 0.13462999999999997
0.44668359215096465 0.151576
0.501187233627274 0.17067100000000007
0.5623413251903511 0.19115799999999994
0.6309573444801956 0.21376599999999993
0.7079457843841406 0.23754099999999997
0.7943282347242846 0.26358800000000004
0.8912509381337491 0.29073799999999994
1.000000000000004 0.31991199999999986
1.1220184543019676 0.3506390000000001
1.2589254117941726 0.38273499999999994
1.4125375446227613 0.4163839999999998
1.5848931924611207 0.4447940000000001
1.77827941003893 0.4734029999999998
1.995262314968889 0.5021530000000001
2.2387211385683514 0.531527
2.5118864315095926 0.559775
2.8183829312644666 0.5881639999999999
3.1622776601683955 0.615294
3.548133892335775 0.6422000000000001
3.9810717055349936 0.6673639999999998
4.466835921509653 0.6932730000000003
5.01187233627275 0.7165040000000004
5.623413251903525 0.7405330000000001
6.309573444801969 0.7613579999999999
7.079457843841417 0.7815669999999995
7.943282347242862 0.8015129999999998
8.912509381337514 0.8179809999999997
10.000000000000062 0.834568
11.220184543019698 0.8507230000000005
12.589254117941753 0.8629009999999999
14.125375446227642 0.8779269999999998
15.84893192461124 0.8887740000000002
17.78279410038934 0.8992990000000002
19.952623149688932 0.9098110000000007
22.38721138568356 0.9169390000000007
25.118864315095976 0.9277789999999995
28.183829312644722 0.9339089999999994
31.62277660168402 0.9394319999999997
35.481338923357825 0.9469989999999997
39.81071705535002 0.951898
44.66835921509662 0.9588610000000002
50.11872336272761 0.9628109999999999
56.23413251903537 0.9663660000000004
63.09573444801982 0.968789
70.7945784384143 0.9725400000000002
79.43282347242878 0.9754960000000001
89.12509381337532 0.9805339999999997
100.00000000000082 0.980426
112.20184543019721 0.9818919999999995
125.89254117941765 0.9839970000000002
141.2537544622767 0.9867930000000001
158.4893192461127 0.9865879999999996
177.82794100389373 0.9919280000000004
199.52623149688992 0.9913380000000003
223.87211385683608 0.991178
251.18864315096027 0.992414
281.8382931264478 0.9938579999999998
316.2277660168405 0.9927810000000001
354.81338923357896 0.99433
398.107170553501 0.9940889999999999
446.6835921509671 0.99517
501.18723362727764 0.9958090000000002
562.3413251903548 0.9975390000000002
630.9573444801995 0.9982069999999998
707.9457843841445 0.9972409999999999
794.3282347242887 0.9957579999999999
891.250938133755 0.9961780000000001
1000.0000000000102 0.9961920000000003
1122.0184543019745 0.9987110000000001
1258.9254117941816 1.0000620000000005
1412.53754462277 0.9985709999999999
1584.8931924611304 0.9977780000000002
1778.279410038941 0.9986970000000003
1995.262314968899 1.0009110000000003
2238.7211385683654 0.9985680000000003
2511.886431509608 0.9996650000000001
2818.382931264484 0.9998330000000002
3162.277660168418 0.9994299999999998
3548.1338923357966 0.9993289999999999
3981.0717055350183 1.000176000000001
4466.835921509681 1.0003980000000003
5011.872336272776 0.9985739999999999
5623.41325190356 1.0000299999999998
6309.5734448020075 0.9992090000000001
7079.45784384146 1.000688
7943.282347242919 0.9988780000000002
8912.509381337568 1.000216
10000.000000000122 0.9987549999999998
11220.184543019768 1.0005519999999999
12589.254117941817 1.0015030000000003
14125.375446227728 0.9990600000000001
15848.931924611335 1.001452
17782.794100389445 1.0017369999999997
19952.623149689072 1.0000859999999996
22387.2113856837 1.0004179999999998
25118.86431509613 0.999971
28183.829312644895 0.9999380000000002
31622.77660168418 0.9994909999999997
35481.33892335804 0.9989319999999998
39810.717055350266 1.000633
44668.3592150969 1.000986
50118.723362727964 1.00006
56234.13251903572 1.0007720000000007
63095.7344480202 0.9996450000000003
70794.57843841474 0.9988649999999997
79432.82347242918 1.001452
89125.09381337586 1.000222
100000.00000000143 0.999859
