time,height_delta,beta
440.6179824518498,5,0.45
441.5215630590246,4,0.45
441.6260317190522,5,0.45
441.7874033083561,5,0.45
442.81396692759097,6,0.45
443.445686783965,5,0.45
444.13285988193593,6,0.45
444.52752430514516,7,0.45
444.56440125619116,6,0.45
444.95017044836965,6,0.45
445.84528056695905,5,0.45
446.9718465049232,6,0.45
448.193609193191,7,0.45
448.3905967999682,8,0.45
448.9133547276428,7,0.45
449.4579942753833,8,0.45
449.67626061772046,7,0.45
449.76228803411004,7,0.45
449.89447825892347,7,0.45
449.9626031711166,8,0.45
450.0254467583674,9,0.45
450.38976581030283,8,0.45
451.0004512043931,9,0.45
451.0323041964425,10,0.45
452.5291907217679,9,0.45
452.5762993658916,9,0.45
452.99249902938766,9,0.45
453.30020415701694,10,0.45
456.27870931442567,11,0.45
456.43643262483494,10,0.45
456.78087555558227,10,0.45
457.31476412703233,9,0.45
457.5235290916453,9,0.45
457.65444314770536,10,0.45
457.7267073514293,11,0.45
458.32204363714453,10,0.45
458.40869594929086,10,0.45
458.9007471514013,9,0.45
460.5638426956164,8,0.45
461.92890352886707,7,0.45
463.49645395809637,6,0.45
463.835086930079,5,0.45
464.1120791530778,5,0.45
467.52483857766293,4,0.45
467.67050308011534,4,0.45
467.86328187906537,3,0.45
468.9127215504349,2,0.45
469.2666675867308,3,0.45
469.54168448329625,2,0.45
469.59886189393814,2,0.45
471.65111707272564,3,0.45
473.09384396317245,2,0.45
473.26263042201055,2,0.45
473.59660343534125,3,0.45
473.6131659616439,4,0.45
473.6252426007107,3,0.45
474.54196491564136,4,0.45
474.96772190883445,3,0.45
476.065171209572,2,0.45
476.63412708712514,3,0.45
477.58817632758445,4,0.45
477.89461049340355,3,0.45
478.31027440507006,4,0.45
478.4983747884873,3,0.45
478.6944568856122,3,0.45
479.1478086662945,2,0.45
479.1792228139786,3,0.45
480.7097749621464,4,0.45
480.74849284491984,3,0.45
482.36526786532966,2,0.45
484.4653991563803,3,0.45
486.97787991657873,2,0.45
487.2318709128181,3,0.45
487.48956439274144,4,0.45
488.05464842703014,3,0.45
488.51195956079374,4,0.45
489.12197525565404,5,0.45
490.3626306650359,6,0.45
490.9251644615114,5,0.45
492.5969036755347,4,0.45
492.6945949357297,4,0.45
493.28414406401777,3,0.45
496.1788061131715,2,0.45
496.6150204978718,2,0.45
496.7027374573089,3,0.45
498.0091659304982,2,0.45
499.7082862849797,1,0.45
500.0510801592642,1,0.45
501.1834730612575,2,0.45
501.4500089430023,1,0.45
502.97094228983934,0,0.45
503.4914099677079,0,0.45
503.5428914795653,0,0.45
503.8793465228989,1,0.45
504.04116981548754,0,0.45
504.16285086177527,1,0.45
505.13940774175177,2,0.45
506.7946302928631,1,0.45
507.887338644708,0,0.45
507.9977400926938,1,0.45
508.8446608651703,0,0.45
509.1923633079199,1,0.45
509.5424319873636,2,0.45
509.75864242073203,1,0.45
510.72342369442333,0,0.45
510.8908696712035,0,0.45
511.0887104738202,1,0.45
512.2362124830693,0,0.45
512.8999987857792,0,0.45
512.969380865709,1,0.45
513.0165492080569,2,0.45
513.4588371550434,1,0.45
513.5780516480106,2,0.45
514.3788943628044,1,0.45
516.7835381037416,0,0.45
517.6124478716422,0,0.45
519.3762505540483,1,0.45
519.7705055009434,2,0.45
520.02191607065,1,0.45
520.1555476717247,1,0.45
520.4843039686931,1,0.45
524.5297101448392,2,0.45
524.8062458837683,1,0.45
524.9323276356872,2,0.45
525.0363773195289,2,0.45
525.5290743464016,1,0.45
526.4213050446073,2,0.45
527.3336626857036,1,0.45
529.1576953023248,0,0.45
529.3144828738357,0,0.45
529.4706423921639,0,0.45
529.528747155412,0,0.45
530.4744238781549,0,0.45
530.8831837888706,0,0.45
531.1069152835174,0,0.45
531.8016385387473,0,0.45
532.1376768462886,0,0.45
532.3255244142458,0,0.45
532.381244992925,0,0.45
532.6972262714224,1,0.45
532.8329275064045,0,0.45
532.9206785373177,0,0.45
533.3479023855693,0,0.45
533.477199845002,0,0.45
534.3884210786093,0,0.45
534.9759292646202,1,0.45
535.3673857480785,0,0.45
535.9159466713297,0,0.45
536.8813368228482,0,0.45
538.4062370068486,1,0.45
538.6164904902214,0,0.45
538.6167224367831,1,0.45
538.6881149484987,1,0.45
540.1508886368312,2,0.45
540.4041698847116,1,0.45
540.4516747798848,1,0.45
540.6348987324054,2,0.45
540.7633286567943,2,0.45
541.4960853505188,3,0.45
541.6814857751343,4,0.45
542.0045708537457,5,0.45
543.9767580624816,4,0.45
544.2489668728762,4,0.45
545.5229640475611,3,0.45
546.9622040610196,4,0.45
548.2899313229863,3,0.45
548.7777608623796,3,0.45
550.0451934675656,4,0.45
551.2742368422386,3,0.45
551.7419216666551,3,0.45
552.1519249016742,2,0.45
552.2858973554585,2,0.45
552.5521675510408,2,0.45
552.5895432263716,3,0.45
553.6254479948321,2,0.45
554.8883920030036,3,0.45
555.3517247472755,4,0.45
555.8662673424662,3,0.45
556.2512505666606,3,0.45
556.6131936584851,4,0.45
556.7451407823885,5,0.45
557.3192868110351,4,0.45
557.3522244615997,5,0.45
557.6902159200565,5,0.45
558.5656541447078,4,0.45
559.2989044323768,3,0.45
559.5490441997925,3,0.45
561.4360627765545,2,0.45
562.0449256531659,3,0.45
562.1686855272326,2,0.45
563.076281185807,1,0.45
563.65932103698,2,0.45
564.7090871018963,3,0.45
566.9970808778286,2,0.45
567.8014623366838,1,0.45
568.0216344068215,1,0.45
568.699542683483,0,0.45
568.8530471623723,0,0.45
569.1640910843331,0,0.45
569.5141948780152,0,0.45
570.2514510232098,0,0.45
570.3276774233598,1,0.45
571.6519271612481,0,0.45
571.8752348221985,1,0.45
572.0993345282358,1,0.45
573.1094001502245,2,0.45
573.1902971669641,1,0.45
573.4420010979386,1,0.45
573.6840567860095,2,0.45
574.0593018694983,3,0.45
575.1465213618447,2,0.45
579.0834937821247,3,0.45
579.1577122024635,4,0.45
582.0889866281136,3,0.45
582.739740943999,2,0.45
583.0111581965874,2,0.45
584.7529602463245,3,0.45
585.033770521769,2,0.45
585.0394222977302,2,0.45
585.3135601303655,3,0.45
585.373377810954,3,0.45
585.621390299731,2,0.45
585.8088614539004,2,0.45
586.0601029928472,2,0.45
587.7107175366125,1,0.45
588.9773615742291,2,0.45
589.1191280695502,3,0.45
589.5224909617401,4,0.45
589.546207238729,3,0.45
590.6931944136473,2,0.45
591.0252112883038,2,0.45
591.3340369954756,3,0.45
592.5084550683871,4,0.45
592.6647531472968,3,0.45
593.0977946723943,4,0.45
594.0923462406299,3,0.45
594.6984666043759,4,0.45
594.9902291927766,5,0.45
595.285322071783,4,0.45
595.4576351279543,5,0.45
597.0280471003674,4,0.45
597.6142416522079,5,0.45
599.3758863825526,4,0.45
599.9499419675362,5,0.45
603.3671222990779,4,0.45
604.8970450211369,3,0.45
605.0477884197498,3,0.45
605.1732390907866,4,0.45
607.2314394936999,3,0.45
607.2464784811693,3,0.45
608.8676031109254,2,0.45
609.0918818862128,2,0.45
609.3846828984872,3,0.45
609.5570220329813,2,0.45
609.8543902813597,2,0.45
610.1013334736833,1,0.45
610.6852346164461,0,0.45
611.1164112634135,1,0.45
