time,height_delta,beta
192.57742715065885,33,0.75
193.1414193574575,34,0.75
193.56082697234095,33,0.75
194.0399651329957,33,0.75
194.81561532748447,34,0.75
195.82499330942696,33,0.75
196.01594398945747,33,0.75
196.1018702609853,33,0.75
197.0094717312021,34,0.75
197.4858606048646,33,0.75
197.5173997276174,33,0.75
197.87967249515086,34,0.75
198.82712332436097,35,0.75
199.1505924029625,34,0.75
199.75292351059247,35,0.75
199.85831779446855,36,0.75
201.29374311941584,35,0.75
202.32002592543105,36,0.75
202.35264098364345,37,0.75
203.68496736467804,36,0.75
203.98171280512452,36,0.75
204.12935301578065,36,0.75
205.41511906506753,35,0.75
206.6337834095022,36,0.75
206.63520676098045,35,0.75
206.97552624589983,36,0.75
207.30833657944936,37,0.75
208.0562318836059,38,0.75
208.22611804116605,37,0.75
208.25592668779515,38,0.75
208.53413303902317,39,0.75
209.294986951797,38,0.75
209.5992017262688,39,0.75
210.5973590914044,40,0.75
210.7552359233658,39,0.75
212.07030339680583,40,0.75
212.109717907757,39,0.75
213.18548996105017,40,0.75
213.41980917956866,39,0.75
214.23584417056784,39,0.75
214.70803218102662,38,0.75
216.08668380072012,39,0.75
218.07720767002027,38,0.75
219.0525509307167,39,0.75
221.44786390982603,40,0.75
221.80201657630087,39,0.75
223.16052232018555,38,0.75
223.25492379002827,38,0.75
224.17023267647878,39,0.75
224.98283055881802,40,0.75
227.21449960884598,39,0.75
227.27910856866376,38,0.75
228.4218684207964,38,0.75
228.6009818772555,39,0.75
228.8678696843445,40,0.75
229.87356529418588,41,0.75
230.44717132366299,42,0.75
230.99262925269593,43,0.75
231.30423437933592,44,0.75
231.31927411791924,43,0.75
231.53534844753347,44,0.75
231.68318068666602,45,0.75
231.7122142784318,45,0.75
235.88328986627755,46,0.75
235.94508933412382,45,0.75
236.42826758433742,46,0.75
237.8626163228111,45,0.75
237.91117398945192,46,0.75
238.10570347289266,46,0.75
240.3185927902386,47,0.75
240.48403095044156,46,0.75
240.76684496897104,47,0.75
240.9568279404667,47,0.75
241.08493862229875,48,0.75
241.75425787688263,49,0.75
242.41936698354678,48,0.75
242.71659928193378,48,0.75
242.7554689972336,49,0.75
244.06707487439317,48,0.75
244.86415157639203,49,0.75
246.1794997040504,48,0.75
246.20620408805135,49,0.75
246.36632590961153,50,0.75
247.05500121401508,51,0.75
247.49881968734968,50,0.75
248.59313861473206,51,0.75
250.65299580057774,50,0.75
250.66824448515382,51,0.75
251.92265999393334,50,0.75
252.5143395000988,51,0.75
252.60115700561485,51,0.75
253.00971687436635,52,0.75
253.23419630069378,53,0.75
253.78701938047547,52,0.75
255.40509028321839,51,0.75
256.15837307965563,51,0.75
257.99374808651794,52,0.75
258.1316310979186,53,0.75
258.55421951977354,52,0.75
258.6241446744237,53,0.75
259.0014454326606,53,0.75
259.71351903254555,54,0.75
260.6013368251594,53,0.75
260.71645856101867,54,0.75
261.0281271582554,55,0.75
261.7650604020088,54,0.75
262.0641043761972,55,0.75
262.1586811964331,55,0.75
263.25569045423106,56,0.75
265.52241683602875,57,0.75
265.6224375758274,58,0.75
266.15772191968756,59,0.75
266.5214699244122,58,0.75
266.6888906574756,58,0.75
268.92887499155603,57,0.75
268.9754559929646,58,0.75
269.08200592776427,59,0.75
269.7501472029335,59,0.75
271.34082910829795,60,0.75
272.57517851061306,59,0.75
272.6718096567094,59,0.75
273.2210365465908,59,0.75
273.2311334839301,59,0.75
273.48148676994947,59,0.75
273.7208127137063,58,0.75
274.3410214582881,59,0.75
275.4909450187803,58,0.75
275.59473418994463,59,0.75
276.11679806801277,59,0.75
276.14469422600615,59,0.75
276.3359758503316,60,0.75
276.8837020414111,61,0.75
276.99774124752344,62,0.75
277.73535952672137,63,0.75
277.93017904704334,62,0.75
278.1501939307445,62,0.75
278.26616695756536,62,0.75
282.9957098358533,61,0.75
283.98457367858714,61,0.75
284.02518123144864,62,0.75
284.4275012014194,63,0.75
285.0774967132487,62,0.75
285.0950818888597,63,0.75
285.2371571471825,64,0.75
286.266316687225,63,0.75
286.26782192056646,63,0.75
286.5852330640031,63,0.75
286.94146665610776,64,0.75
289.18948547932894,65,0.75
289.8959737589648,66,0.75
290.0783594856435,67,0.75
290.74247234334604,66,0.75
290.9155709261279,67,0.75
291.65492447320037,68,0.75
292.129557696998,67,0.75
292.56460031740903,67,0.75
293.56122642805747,68,0.75
294.5045510064944,69,0.75
296.2649051867042,70,0.75
296.4990017509821,69,0.75
298.0033680455187,70,0.75
299.0270737035536,71,0.75
299.1711253460084,72,0.75
299.3894340285604,71,0.75
299.4506775408929,71,0.75
300.0706111753054,71,0.75
300.21910513394516,71,0.75
300.55675807162635,72,0.75
300.56342018876654,73,0.75
300.58124798092297,72,0.75
301.01737585070697,72,0.75
302.6250621712219,71,0.75
302.77784042656367,71,0.75
302.9796751635715,71,0.75
303.11172859341195,71,0.75
305.62064759438925,72,0.75
306.6616428717829,71,0.75
306.68395663870734,71,0.75
307.98341423080126,72,0.75
308.72527636595856,73,0.75
309.30563976516,72,0.75
309.62366477198094,72,0.75
309.7770633444113,73,0.75
309.9066615202626,74,0.75
312.30943982536445,73,0.75
312.47515105256326,74,0.75
312.8868197191582,75,0.75
313.570173615928,76,0.75
313.5777618422084,75,0.75
313.8582175868565,75,0.75
313.99385431912833,76,0.75
314.1469398770534,76,0.75
314.7010835306563,75,0.75
315.0874314170435,75,0.75
315.3094478809156,76,0.75
315.54827193856204,77,0.75
316.61323960759137,78,0.75
317.8444096397927,79,0.75
319.66278559116483,80,0.75
319.9399818321629,81,0.75
319.9464800130593,80,0.75
320.2990680850265,81,0.75
320.92206038396216,82,0.75
321.2367644424126,81,0.75
323.13011111687285,82,0.75
323.4738695554737,83,0.75
325.0646791617795,84,0.75
325.7982758182395,83,0.75
326.04236970139556,83,0.75
326.3097189951038,84,0.75
327.0234106797481,85,0.75
327.8005569644969,84,0.75
328.55941353348476,84,0.75
329.78449420190054,83,0.75
330.68906830737967,83,0.75
331.0339201088128,82,0.75
331.1393850352489,83,0.75
331.55941543787316,83,0.75
332.53212969919053,84,0.75
332.7869669944086,83,0.75
333.07447858589217,84,0.75
333.25400945413327,84,0.75
333.412732810454,84,0.75
335.9889930120416,83,0.75
336.3172261626336,83,0.75
336.61189786083884,84,0.75
336.8998037395741,84,0.75
336.9819395130963,84,0.75
337.9702415003712,83,0.75
338.7645764655877,84,0.75
341.4766056716231,85,0.75
341.89250221304957,84,0.75
342.1262119471546,85,0.75
343.3799123361698,84,0.75
344.90772915746953,85,0.75
345.26967844951156,84,0.75
346.8488058814102,85,0.75
346.8512134066604,84,0.75
347.94217098379795,85,0.75
348.4613350592645,86,0.75
348.8939668990915,85,0.75
350.1951154955498,84,0.75
350.29469661965084,85,0.75
350.8342133001267,86,0.75
351.15099719283273,86,0.75
351.21450598348196,87,0.75
351.38821994290805,86,0.75
352.0520933329681,87,0.75
352.3591927255488,87,0.75
353.6261144308638,86,0.75
354.30870756883286,86,0.75
354.8257756096092,85,0.75
355.6335817869635,85,0.75
356.6430302708416,86,0.75
356.77331693872213,85,0.75
356.9643917997777,85,0.75
357.55927212366606,85,0.75
358.91008861165164,86,0.75
359.284182197369,85,0.75
359.53488099497616,85,0.75
359.53723010131984,86,0.75
360.0973099566468,87,0.75
362.20052821622374,88,0.75
362.58666005805566,87,0.75
363.81014482826856,88,0.75
364.0348206338775,89,0.75
364.37943038950834,88,0.75
364.54150706325004,89,0.75
364.686048703907,89,0.75
364.7429723372574,89,0.75
365.03532280144475,89,0.75
365.6242872075564,88,0.75
365.7891057850976,88,0.75
366.4934758356974,89,0.75
366.7618189269919,90,0.75
366.83368156235656,91,0.75
367.3697030858233,90,0.75
367.5832088781511,90,0.75
367.7520519720263,91,0.75
368.49739628312386,92,0.75
368.9715070568973,93,0.75
369.7612186354349,92,0.75
369.9648037754935,92,0.75
370.66284075147166,93,0.75
370.7659069778615,92,0.75
371.3079777228265,92,0.75
371.6459603713513,93,0.75
372.6165765142283,92,0.75
373.01746714493817,92,0.75
373.14323487065036,92,0.75
373.49207379960376,92,0.75
374.2613489409828,91,0.75
374.4877841924608,91,0.75
375.1780705480805,92,0.75
375.56438063888623,91,0.75
376.0238366965898,91,0.75
376.8223308525541,92,0.75
378.4466828419854,93,0.75
379.13069627767476,92,0.75
380.2700147501911,93,0.75
382.39378670604805,94,0.75
383.09581889621074,95,0.75
383.79990892418317,96,0.75
384.9328748845636,97,0.75
385.3037334315988,98,0.75
386.73879338037403,99,0.75
386.9377278692985,100,0.75
387.1947737018763,99,0.75
387.1981831598292,99,0.75
388.27427459468686,100,0.75
388.5284500987371,99,0.75
388.5765187861503,100,0.75
389.61113569919945,99,0.75
389.9114156785956,100,0.75
390.3019905142342,100,0.75
390.3616116032896,100,0.75
390.7105845448876,101,0.75
391.0267446183846,102,0.75
391.83755171832973,101,0.75
392.17519364242816,101,0.75
392.4280437497209,102,0.75
393.0892884219675,101,0.75
393.270414683378,101,0.75
394.3665975543465,100,0.75
396.853472075395,101,0.75
397.3804378126963,102,0.75
398.3074828214484,101,0.75
399.1756024483237,101,0.75
400.27934599829473,100,0.75
400.28253985350995,101,0.75
402.0405819788619,100,0.75
402.9334560064508,100,0.75
403.067020038242,101,0.75
403.52578396874856,102,0.75
403.9574996273557,101,0.75
405.6021102841239,100,0.75
405.7626811904543,101,0.75
405.981183365369,102,0.75
406.0389630009944,102,0.75
406.45429412122786,103,0.75
406.666488715149,102,0.75
406.80666636813424,103,0.75
407.02404053767594,104,0.75
408.23330427018044,103,0.75
408.28237493908256,104,0.75
408.44944624057683,105,0.75
409.2897321957166,106,0.75
409.46149922600637,105,0.75
409.8590281623448,106,0.75
410.61378477122884,105,0.75
410.7606786349988,106,0.75
410.93219268400566,106,0.75
411.3145065993547,107,0.75
411.7447050394882,106,0.75
411.8052543424086,107,0.75
412.6844806399768,108,0.75
413.3173066888006,109,0.75
413.38756046293565,110,0.75
413.9448342680398,109,0.75
415.0307467780681,108,0.75
416.1645137901999,109,0.75
416.70253136445086,110,0.75
416.80634321629753,111,0.75
417.1031774059939,112,0.75
418.80059120788354,111,0.75
419.0981105074324,111,0.75
419.2174449582182,111,0.75
419.5057276470749,111,0.75
420.97505655231976,112,0.75
421.148373272439,111,0.75
421.2632543707732,112,0.75
423.6173687757378,113,0.75
424.36180412147934,112,0.75
425.16904398041055,113,0.75
425.92402145783757,112,0.75
426.268316146172,112,0.75
426.94000905992857,113,0.75
427.00622714569954,112,0.75
427.2986268346366,113,0.75
427.9089752835308,114,0.75
428.22462599397056,115,0.75
429.94659217654623,116,0.75
430.06853385185684,115,0.75
431.5771672461307,114,0.75
431.95111567092914,115,0.75
432.25045997297343,115,0.75
432.39883789405536,115,0.75
433.72481902122223,114,0.75
433.83293160050937,115,0.75
434.1681456679388,115,0.75
434.19292207200033,115,0.75
434.57012849191386,115,0.75
434.7106848986967,116,0.75
436.06120284906615,115,0.75
436.8142830067404,115,0.75
438.2343584280603,116,0.75
438.4607115464724,117,0.75
439.3724816108617,116,0.75
440.14751861794855,116,0.75
440.34156183302315,117,0.75
441.35455810344735,118,0.75
441.85794624318197,119,0.75
442.7020349753722,118,0.75
442.80261900982697,118,0.75
443.33262580934985,118,0.75
443.87439316656423,119,0.75
444.23521536486004,120,0.75
444.867774719052,121,0.75
444.90766580226574,120,0.75
444.97773292973994,120,0.75
445.9578153663303,121,0.75
445.9804959188156,120,0.75
446.1956593217662,120,0.75
447.3704324590104,121,0.75
447.46148997301157,120,0.75
447.5980304582853,120,0.75
447.6296263661095,121,0.75
447.79028985070613,122,0.75
448.25246077751456,122,0.75
448.26862817159105,123,0.75
450.2707421688987,124,0.75
451.03115084998626,125,0.75
451.60702577632964,124,0.75
451.9105935889713,124,0.75
451.98858474819787,125,0.75
452.88371268593727,126,0.75
453.12416044081607,127,0.75
453.25212890077717,126,0.75
453.2705090770939,126,0.75
453.3168486914682,125,0.75
453.5504648478779,125,0.75
454.19612271337047,125,0.75
455.8624623127982,124,0.75
456.0043056222925,125,0.75
458.0976425952855,126,0.75
458.3429082278751,127,0.75
460.53212968919956,128,0.75
461.06574123955795,129,0.75
461.80565717000223,130,0.75
462.1390036704694,129,0.75
462.2443918891653,129,0.75
463.21328837004654,130,0.75
464.041438836223,131,0.75
464.15563010500335,132,0.75
464.22705508856404,131,0.75
464.3289222620418,132,0.75
464.8994216115705,133,0.75
466.87226541936144,132,0.75
467.2201504385253,132,0.75
468.3331726545759,133,0.75
468.5548570053437,134,0.75
468.67304567150353,135,0.75
468.9337629263575,136,0.75
469.9156866758014,137,0.75
470.0020441609164,136,0.75
470.1027214650182,136,0.75
470.4193790264027,137,0.75
470.5938506612923,137,0.75
470.9732408834321,137,0.75
471.1135943586085,138,0.75
472.12070929055824,137,0.75
473.08169687614054,137,0.75
473.428427472875,136,0.75
473.52208567251034,136,0.75
473.9072832728955,136,0.75
474.79659465071757,135,0.75
475.0222833931184,136,0.75
476.3116342941473,135,0.75
476.5355641546632,135,0.75
477.0659803234991,135,0.75
477.10973074008933,135,0.75
477.2899058460334,136,0.75
477.9364749788416,137,0.75
478.0532491265261,136,0.75
478.30061069388216,137,0.75
478.36406877138035,138,0.75
478.94076871111844,139,0.75
480.4007254893455,138,0.75
480.4134470232041,139,0.75
480.65003338526475,139,0.75
480.71418811580565,139,0.75
482.0369221649925,140,0.75
482.667574823062,139,0.75
483.4342658802064,139,0.75
484.35693686366204,140,0.75
484.72821504461564,139,0.75
485.0933949091688,140,0.75
485.1322972928281,141,0.75
485.7666978150587,142,0.75
485.8298120875979,143,0.75
486.51826755260555,142,0.75
486.78736175627114,143,0.75
486.82829834339174,143,0.75
487.083351185819,143,0.75
487.25287784357346,144,0.75
489.78058888338387,145,0.75
490.7868648468723,144,0.75
491.1379242222501,145,0.75
491.8079885325955,146,0.75
492.4374683838969,145,0.75
493.460865973237,144,0.75
494.8724080588154,145,0.75
495.1487602205316,146,0.75
496.34771195128803,147,0.75
499.9576377582676,146,0.75
0.04389286077267541,0,0.6
0.6415141462590729,0,0.6
0.8276348286180177,0,0.6
1.502262059233399,0,0.6
2.6580058622774367,1,0.6
2.7477822237746663,2,0.6
2.7758849269007775,1,0.6
3.2719114179752946,1,0.6
3.3531035289452404,2,0.6
3.4575396406559555,1,0.6
3.9999125368196777,1,0.6
5.412518072804153,0,0.6
5.621609333320616,1,0.6
5.685914728343784,1,0.6
6.084433528638172,2,0.6
6.289020630904515,2,0.6
6.861377266001901,1,0.6
7.045848417522506,2,0.6
7.503435144977264,2,0.6
7.5377947568868215,3,0.6
9.73217255062583,4,0.6
9.833771283765712,3,0.6
9.841882584278045,4,0.6
10.050214773612879,5,0.6
10.128246786179725,6,0.6
10.344446201505912,6,0.6
11.303180328336758,5,0.6
12.107314047759592,5,0.6
12.257796643600734,5,0.6
13.175215178446168,6,0.6
13.645497982018359,7,0.6
13.867045522330969,8,0.6
14.003982676674912,7,0.6
15.05123077645705,8,0.6
15.318878312952435,7,0.6
15.519775608582336,7,0.6
16.04314169138228,8,0.6
16.290975441056233,8,0.6
16.653853412104947,9,0.6
18.29748238966582,8,0.6
19.390595927158497,9,0.6
20.069685234334976,8,0.6
20.625741975621292,8,0.6
20.69149910240548,7,0.6
20.82363223240687,7,0.6
21.50226328470272,7,0.6
21.52433727566397,7,0.6
22.94040776472231,6,0.6
26.08278659109203,7,0.6
26.103613811910908,8,0.6
26.142837828896983,7,0.6
26.4099778664552,7,0.6
27.044671369055745,8,0.6
27.15753646996646,7,0.6
27.17637330315135,8,0.6
28.255282701069994,7,0.6
28.75601786785211,7,0.6
30.45215203955667,6,0.6
31.972094546240193,7,0.6
32.99577124485368,6,0.6
34.37109130479908,7,0.6
34.53816025437116,6,0.6
34.64878402357346,6,0.6
36.31714051996228,5,0.6
37.51943763349183,6,0.6
37.65153867139646,5,0.6
38.418636817443804,6,0.6
38.89899256363287,5,0.6
39.29739360509166,5,0.6
39.534023461738016,6,0.6
39.839618488404014,7,0.6
41.738652435988364,6,0.6
42.84275797088482,5,0.6
44.60205707572628,4,0.6
44.71664042385003,5,0.6
46.75668316634772,4,0.6
48.206127115569004,3,0.6
48.76864754533684,3,0.6
48.86262378429852,3,0.6
51.856745782760086,2,0.6
52.09403323662954,3,0.6
53.067015713799435,2,0.6
53.308877754403966,2,0.6
53.33173357502385,2,0.6
53.51235996182532,2,0.6
53.6876073846713,2,0.6
55.38086849329688,1,0.6
55.469004546792036,1,0.6
56.613553169581934,0,0.6
57.349858473227734,1,0.6
58.04108611084469,0,0.6
59.08695080020305,0,0.6
59.39414275786898,0,0.6
59.534367271880036,0,0.6
59.63059199263664,0,0.6
60.18753216911366,0,0.6
60.536577845710305,0,0.6
61.693656736554885,1,0.6
62.66071234476059,0,0.6
63.40729556244804,0,0.6
63.557458060940114,0,0.6
63.67903209256982,1,0.6
64.03558275949045,2,0.6
64.72452744292019,3,0.6
65.06965016222748,2,0.6
67.3486113700402,1,0.6
67.39107107636859,1,0.6
67.58093865438043,2,0.6
67.7723759374248,3,0.6
68.04833791398156,3,0.6
68.62071413840907,2,0.6
69.25498502204047,2,0.6
70.02540530325207,1,0.6
70.39927645811586,2,0.6
70.4765029042179,2,0.6
71.53729725711649,1,0.6
72.69008337172608,2,0.6
74.9923735750153,3,0.6
75.14693074618745,2,0.6
75.4844848732561,3,0.6
75.71651734020871,3,0.6
75.87953436843914,3,0.6
76.90772497436001,4,0.6
77.26752071140831,3,0.6
78.45977791062168,2,0.6
78.71192255442186,3,0.6
79.07485576461963,3,0.6
79.51486963040009,2,0.6
80.10058982081458,2,0.6
80.39751248435975,3,0.6
81.16158028220256,2,0.6
82.05316459852398,2,0.6
82.23488783959947,1,0.6
83.87523566883499,2,0.6
83.89507571986644,3,0.6
84.1723240517206,4,0.6
85.5812643213541,3,0.6
85.64753558196898,4,0.6
86.19221281171373,5,0.6
86.63866940014299,4,0.6
86.70591824800653,5,0.6
86.80871545162998,5,0.6
87.61466874241096,5,0.6
88.96205376537702,4,0.6
89.10385934032433,4,0.6
89.56608158250017,4,0.6
89.94684035333883,4,0.6
92.46304032076276,3,0.6
93.33645961406926,4,0.6
93.4476618984433,4,0.6
93.66792770189548,3,0.6
94.19063752043444,3,0.6
94.77718264224487,2,0.6
95.41771606355223,3,0.6
97.34502502515753,2,0.6
97.39042429590586,3,0.6
98.04835327844536,3,0.6
98.42497300683695,4,0.6
99.28983824290226,5,0.6
99.35212174527916,4,0.6
99.73775247426734,4,0.6
99.97939387236099,5,0.6
100.0815498698166,5,0.6
100.81358813089925,6,0.6
101.68100865287947,5,0.6
101.865228076862,5,0.6
102.39575803914666,6,0.6
102.40115161257732,7,0.6
102.95012744698522,6,0.6
103.18854518525164,6,0.6
103.75581895783303,7,0.6
103.83105676830911,7,0.6
104.0482823370053,6,0.6
104.87362693429738,6,0.6
105.04139623849584,7,0.6
105.94178485026433,8,0.6
107.2102300825204,9,0.6
107.45101874754899,8,0.6
108.68782265873205,7,0.6
109.05993826583433,8,0.6
