time,height_delta,beta
183.97088223840885,14,0.225
186.2589220397275,15,0.225
190.40859127937,14,0.225
190.53927822193742,14,0.225
193.30028434936614,13,0.225
199.64284418549738,14,0.225
202.95423738556144,15,0.225
204.16538039068305,14,0.225
205.26716285440503,13,0.225
205.98025225870987,13,0.225
206.1016679498457,13,0.225
207.29252516651826,12,0.225
208.4229340208154,13,0.225
210.50617204848618,12,0.225
214.37516535584584,13,0.225
216.68040852097846,12,0.225
217.21585776294074,13,0.225
217.9823375820177,12,0.225
218.8165135670946,13,0.225
219.52501968030745,14,0.225
220.78585936989575,13,0.225
221.24868580687394,14,0.225
221.48115006427517,14,0.225
223.998401117926,13,0.225
226.66777450964662,14,0.225
228.80726738667846,15,0.225
229.248111251674,16,0.225
231.38399021240994,17,0.225
235.32215030946278,16,0.225
236.2702109514736,17,0.225
236.8173166216426,18,0.225
237.10223083596816,17,0.225
238.334693491338,16,0.225
239.4713777219969,15,0.225
241.35707227539095,16,0.225
242.47610835912485,15,0.225
244.03934591829795,14,0.225
247.75835051380133,13,0.225
248.02005985126152,14,0.225
252.59625163732326,13,0.225
252.816637372699,14,0.225
255.14521983641984,15,0.225
264.31955988744124,14,0.225
264.73877702718414,14,0.225
267.11754831609863,13,0.225
267.6708986789948,14,0.225
269.5392292609091,13,0.225
274.4577333326094,14,0.225
275.7854667826856,13,0.225
278.67653463702374,14,0.225
278.84498653934037,15,0.225
282.7452259632507,14,0.225
284.76870100193406,15,0.225
290.10200593777574,14,0.225
290.42748325114627,14,0.225
292.91428890440443,13,0.225
293.303489675399,13,0.225
297.35870417465503,12,0.225
301.5138277491638,11,0.225
301.8133319331214,12,0.225
303.33137081436104,11,0.225
303.3970925315783,11,0.225
305.5607808732508,12,0.225
306.34356027168815,13,0.225
308.26908979102285,14,0.225
308.3071001304308,15,0.225
309.3134608749132,16,0.225
309.7880018649517,15,0.225
311.74283568680556,14,0.225
312.89946975453967,15,0.225
315.2840419514374,16,0.225
316.81509111171187,15,0.225
320.55045884848124,16,0.225
322.7572190763593,15,0.225
324.80019982697655,16,0.225
325.0213357012665,17,0.225
327.71380529987937,16,0.225
329.1834685078789,17,0.225
329.39875034113663,16,0.225
330.07638511253697,16,0.225
332.2138819572314,17,0.225
332.39334352748835,16,0.225
340.22155239623436,17,0.225
345.0794653372726,18,0.225
347.2238720374462,17,0.225
347.8411415366783,18,0.225
352.81591588201167,17,0.225
353.79091884253893,18,0.225
356.7313919920687,19,0.225
358.7101651935045,18,0.225
359.3704359561799,18,0.225
360.75890146904914,19,0.225
361.21340179855133,18,0.225
370.09806387480586,17,0.225
371.8371863210723,18,0.225
376.92808609602287,17,0.225
382.5915078045697,16,0.225
383.38787815569015,15,0.225
384.1264304758169,15,0.225
384.2043234375171,15,0.225
385.73819541999495,16,0.225
386.5755942280462,15,0.225
388.11480518853284,14,0.225
388.51700647651927,15,0.225
391.187711647333,16,0.225
391.26989107347197,17,0.225
397.0568104880902,16,0.225
397.8151456983401,16,0.225
406.06425882301977,17,0.225
407.0430727739361,16,0.225
409.7895937436278,15,0.225
409.83634273016366,15,0.225
412.40417490579,16,0.225
412.84482767310294,17,0.225
413.55983032835934,18,0.225
416.49080421767104,19,0.225
416.8232296305229,20,0.225
420.1936125961424,19,0.225
422.31738900025545,20,0.225
423.48549405582247,19,0.225
425.57798184918084,20,0.225
425.6721210626266,21,0.225
428.93389910061876,20,0.225
431.6999512895128,21,0.225
437.0363030930525,20,0.225
437.2826117414604,21,0.225
437.537441769139,22,0.225
438.79585999414616,23,0.225
449.6061004701704,24,0.225
450.91675642157475,25,0.225
451.2187516524081,26,0.225
454.13949311779817,25,0.225
455.2013690339093,26,0.225
457.97845851875354,25,0.225
459.25889785447873,24,0.225
459.29881017776484,25,0.225
460.08125166497086,26,0.225
462.6516775221947,25,0.225
466.1483041089104,26,0.225
469.6603962321548,25,0.225
472.50390536755623,26,0.225
472.97554882613724,25,0.225
474.3350096609642,24,0.225
476.34607374262447,23,0.225
476.5032163908002,23,0.225
478.4592504224276,24,0.225
480.40277620899633,25,0.225
480.92103695652304,26,0.225
486.858021930149,25,0.225
487.0553570689013,26,0.225
488.8787550601006,25,0.225
490.0748781680033,24,0.225
490.23050929932833,24,0.225
493.2106127442165,23,0.225
493.64796777186666,23,0.225
494.72453276387427,24,0.225
500.4322908845585,23,0.225
501.0355449497396,23,0.225
512.2447073276244,24,0.225
513.4169347558294,23,0.225
516.3009453357597,24,0.225
521.8979412199094,25,0.225
523.2109419522902,26,0.225
525.4712702657322,25,0.225
525.7234744726097,25,0.225
527.3016531760147,24,0.225
528.4006544478891,23,0.225
528.7919358643986,24,0.225
529.5159483203942,25,0.225
533.7464449887623,26,0.225
540.0230146672195,25,0.225
541.6723904116742,26,0.225
543.30508285453,27,0.225
544.9845217412405,26,0.225
545.1371152830195,27,0.225
551.1361198495698,28,0.225
553.6220467949424,27,0.225
554.0248359290048,27,0.225
554.798360764515,26,0.225
555.6191380791784,26,0.225
557.3850404090019,25,0.225
558.0210178522261,25,0.225
559.9269775079848,26,0.225
565.0873183456898,25,0.225
565.4117782672965,26,0.225
566.2140791188513,27,0.225
567.3394839121039,26,0.225
570.3610263088037,25,0.225
570.7510987655683,25,0.225
571.324907126509,26,0.225
572.4519815137726,25,0.225
573.5222274946493,26,0.225
577.2170489878163,25,0.225
578.3707036106081,26,0.225
579.0171538545197,25,0.225
579.8065632233814,25,0.225
582.4843332081807,24,0.225
585.3342222986404,23,0.225
586.1203873749771,24,0.225
587.6279210519701,25,0.225
587.9937812782952,26,0.225
589.2023248306035,27,0.225
597.8768401177479,26,0.225
598.8315942375763,27,0.225
599.3628933919442,28,0.225
600.8448099659117,27,0.225
604.2633447426501,26,0.225
604.3949186423325,26,0.225
607.083941045323,25,0.225
608.7902893224084,24,0.225
608.8830668926176,25,0.225
609.233130693203,26,0.225
610.5496964947083,27,0.225
611.5379685838154,28,0.225
614.1999528912786,29,0.225
616.3001460769534,28,0.225
617.5587489046592,27,0.225
617.5748731258097,28,0.225
621.7522894875373,27,0.225
621.9092580354474,28,0.225
621.9620991562717,29,0.225
622.0880835844748,30,0.225
622.8783271579384,29,0.225
625.1620574589567,30,0.225
625.6404862799882,29,0.225
625.9702146750673,29,0.225
626.9640221363666,28,0.225
627.0929221231805,28,0.225
628.7462773059734,29,0.225
629.504348565852,28,0.225
634.1233090425351,27,0.225
638.9528280820621,26,0.225
639.319965061899,27,0.225
643.6365023027479,26,0.225
643.981964807927,27,0.225
644.0079016267136,28,0.225
644.8216170272062,29,0.225
649.352313363032,30,0.225
652.7396384218379,31,0.225
652.9382288022808,30,0.225
654.7055187482094,29,0.225
655.9124658555485,30,0.225
656.6034904547763,31,0.225
657.5923707067724,30,0.225
658.8646532129313,29,0.225
659.1654228558953,30,0.225
659.5959931196234,30,0.225
663.8115088617964,29,0.225
664.2467330247102,29,0.225
668.8970758289515,30,0.225
671.7449819520486,31,0.225
671.8619616801827,30,0.225
675.6364881977147,31,0.225
677.4418487335022,30,0.225
680.6600208820402,29,0.225
684.8160172918912,28,0.225
687.0855104416237,27,0.225
692.0393249583024,26,0.225
692.1643463231615,26,0.225
692.5738160082232,26,0.225
695.5120952776097,25,0.225
696.2668775679982,26,0.225
698.9139626193537,25,0.225
700.1395272064872,26,0.225
700.7287504553029,25,0.225
700.737366145823,25,0.225
706.5588887916991,24,0.225
706.916566079248,24,0.225
709.1393249485325,25,0.225
710.0527437230022,26,0.225
712.1984185357321,27,0.225
714.6993132242883,28,0.225
715.7156898508995,29,0.225
715.7890517658298,28,0.225
716.2743819363918,29,0.225
719.9261306270005,28,0.225
720.0134456800972,29,0.225
720.9128480643186,30,0.225
722.4341940989381,29,0.225
725.459187689721,28,0.225
726.9293003911556,27,0.225
729.0207421819847,26,0.225
732.8537956214785,25,0.225
734.1145017525372,26,0.225
736.8234369009041,25,0.225
738.8096517866755,26,0.225
738.9712515426354,27,0.225
740.227762810784,26,0.225
740.6467619642257,26,0.225
740.9740148090569,27,0.225
741.9733644504889,26,0.225
742.4828593129795,26,0.225
745.098774484403,27,0.225
746.0581085673757,26,0.225
749.960373332243,25,0.225
754.1133231376715,24,0.225
756.8233727165338,23,0.225
758.4554559910019,22,0.225
759.3488419146013,22,0.225
760.9459908966086,21,0.225
761.0099762368691,22,0.225
763.0461911799821,23,0.225
765.1252197287702,22,0.225
767.297152678499,21,0.225
770.2653129050553,22,0.225
772.675195385586,23,0.225
772.7501441186168,24,0.225
773.1103285245189,23,0.225
778.3350879177935,24,0.225
779.7132838449904,25,0.225
785.3136505688735,26,0.225
787.2241747475217,27,0.225
788.2286442875559,28,0.225
790.2774310913275,27,0.225
792.8583589397623,26,0.225
795.0870866161447,27,0.225
795.9440827914061,28,0.225
797.6109558650494,29,0.225
797.8475315051685,28,0.225
798.1802696941689,28,0.225
804.5953182634586,29,0.225
806.2251542122361,28,0.225
808.4001101448322,29,0.225
815.6851002468586,30,0.225
815.9622682027021,29,0.225
817.1759568247769,30,0.225
817.3819306539859,31,0.225
822.6743687449992,30,0.225
830.2521173358831,31,0.225
831.3120402853513,30,0.225
835.6274723231824,31,0.225
837.216882588527,32,0.225
845.9372349362108,33,0.225
846.1086156824198,32,0.225
846.2493579346922,33,0.225
846.4666618460523,34,0.225
851.2161377581969,33,0.225
852.4462943657471,32,0.225
855.6431181142972,31,0.225
856.5028551915977,31,0.225
857.4690007289001,32,0.225
857.7566941986963,33,0.225
858.4481283141772,34,0.225
862.5319530294979,35,0.225
863.2367514345797,36,0.225
868.2276749122319,37,0.225
871.5547890674209,36,0.225
875.512490740694,35,0.225
876.0877519911389,36,0.225
876.869112856217,35,0.225
877.1061302302131,36,0.225
878.899874978816,37,0.225
879.1072554423594,38,0.225
880.361022653456,39,0.225
881.2085916096408,40,0.225
884.0563125122103,39,0.225
884.0572544906929,39,0.225
886.5857040388464,38,0.225
887.5447111236009,38,0.225
889.681448858518,37,0.225
889.8461506767246,37,0.225
891.5873006319213,36,0.225
893.5412500874128,37,0.225
895.761510690096,36,0.225
896.7185081835703,36,0.225
899.7854222631405,37,0.225
901.6079609186951,36,0.225
903.4735699955563,35,0.225
903.790358668346,35,0.225
904.3380832991975,35,0.225
909.2703670237945,36,0.225
918.4311010039357,35,0.225
919.5089071200977,36,0.225
921.5525649298991,37,0.225
925.6130471959781,38,0.225
928.3606151398374,39,0.225
929.4055268596551,38,0.225
932.4246665186586,39,0.225
934.6143998719683,38,0.225
936.1044264789413,39,0.225
938.0826168213322,40,0.225
938.5409178337468,41,0.225
941.205626220203,40,0.225
942.1978854858711,41,0.225
943.165628591084,42,0.225
943.843553344892,43,0.225
944.17688111727,42,0.225
947.7947361384565,43,0.225
949.0441921274167,42,0.225
949.3726737486953,43,0.225
949.8936256563723,43,0.225
952.5568224010711,44,0.225
953.4606580503056,43,0.225
953.7418162560692,43,0.225
956.9304177115486,42,0.225
959.1308992218887,41,0.225
960.2206929894966,40,0.225
961.703429114009,39,0.225
964.9551181705881,40,0.225
965.8787146306136,39,0.225
967.5892815450177,38,0.225
967.8387945645865,38,0.225
970.1518858692762,37,0.225
973.2989027723319,38,0.225
975.4287091942983,37,0.225
977.9135457672543,38,0.225
979.8682990303425,37,0.225
982.8573231167187,36,0.225
983.3345889918194,37,0.225
983.3630226514276,38,0.225
984.3960360589009,37,0.225
985.0907838936058,37,0.225
985.8253545106531,36,0.225
985.9132084229628,37,0.225
989.4457206903814,38,0.225
990.4283570782999,37,0.225
990.9225671398444,38,0.225
995.5424614812737,39,0.225
999.4549797195402,38,0.225
1007.9110601962768,37,0.225
1011.5116198318855,36,0.225
1012.8417472462195,35,0.225
1013.2448226992993,36,0.225
1013.9051699401928,37,0.225
1015.8621910693521,36,0.225
1023.0966569575568,35,0.225
1023.6321533136162,35,0.225
1025.4139311954573,36,0.225
1025.7473758554045,35,0.225
1025.8557989276678,35,0.225
1028.2699925856718,34,0.225
1028.3087337015886,34,0.225
1030.3880948094782,33,0.225
1035.7639146327983,32,0.225
1047.4669687581234,31,0.225
1050.9305935543546,30,0.225
1051.074348678704,31,0.225
1052.238806925654,32,0.225
1055.8736522831475,31,0.225
1056.173215470387,31,0.225
1059.163153692218,30,0.225
1059.9398272936896,30,0.225
1062.4040711470873,31,0.225
1062.7263098150693,30,0.225
1063.408614017387,30,0.225
1064.9302697025705,31,0.225
1065.4006019531294,30,0.225
1068.8592758194318,29,0.225
1072.2575237226479,30,0.225
1072.8938600226509,31,0.225
1073.729043915855,30,0.225
1074.5148964904718,31,0.225
1074.5793061329077,32,0.225
1075.6054585848565,33,0.225
1077.9646917420753,34,0.225
1078.6409316680242,33,0.225
1079.1619654299711,33,0.225
1079.6167615712159,33,0.225
1080.9139428142446,34,0.225
1082.9744601131242,35,0.225
1083.3083036152193,36,0.225
1084.7459733995986,35,0.225
1085.9792814736447,34,0.225
1088.8514171618087,35,0.225
1092.5452094384718,34,0.225
1092.651392921142,35,0.225
1094.7857823711774,34,0.225
1098.0577952643164,35,0.225
1099.5159654806002,36,0.225
1099.7637854635188,37,0.225
1100.198208811141,38,0.225
1102.1722022330468,37,0.225
1103.1761762314811,36,0.225
1111.7343322596314,37,0.225
1118.4676591925831,38,0.225
1118.9405093042267,39,0.225
1120.7113988189956,38,0.225
1125.1141085674526,37,0.225
1125.1575617802237,37,0.225
1131.076507898637,36,0.225
1131.1515876545084,37,0.225
1135.5068565533136,38,0.225
1137.2497763252718,39,0.225
1138.0174434941482,40,0.225
1139.1889698085604,39,0.225
1140.265136057726,40,0.225
1142.5506853151608,39,0.225
1144.2863082500342,38,0.225
1153.6440310030591,39,0.225
1157.3789074101,40,0.225
1159.3120422828517,39,0.225
1159.4677389959995,40,0.225
1164.073858204201,39,0.225
1164.8810246531343,39,0.225
1165.0394338025915,39,0.225
1166.4276459902358,38,0.225
1173.1321893651998,37,0.225
1174.4624965770736,36,0.225
1175.804711677772,35,0.225
1176.4903388496161,35,0.225
1179.886085260614,34,0.225
1181.3710611213796,33,0.225
1185.9834268009686,32,0.225
1187.3228579190934,33,0.225
1188.5957219688855,32,0.225
1189.555175423466,33,0.225
1192.3209520974249,32,0.225
1193.8879281330687,31,0.225
1198.9299088415212,30,0.225
1199.5112758433022,30,0.225
1201.9873067213757,31,0.225
1204.621707636272,32,0.225
1206.6438236827057,33,0.225
1207.5778929502926,34,0.225
1208.9331955260218,33,0.225
1209.2267039438984,33,0.225
1209.3247624237165,34,0.225
1212.7231706459809,35,0.225
1212.86062623736,34,0.225
1213.1573357965792,35,0.225
1219.1292415478147,36,0.225
1219.8268302681797,35,0.225
1220.1424876189208,35,0.225
1222.310567988237,36,0.225
1223.9936709767192,35,0.225
1224.0619284337968,35,0.225
1224.0648070317366,36,0.225
1228.1730674456182,37,0.225
1228.587062025082,36,0.225
1230.9530059436872,35,0.225
1231.9375484207762,36,0.225
1232.0928049371023,35,0.225
1239.192929166339,36,0.225
1239.453872017137,35,0.225
1240.9680024610107,36,0.225
1241.5799050594069,37,0.225
1241.780602320589,36,0.225
1243.8114024768297,35,0.225
1247.6549015254514,36,0.225
1247.8962777801762,37,0.225
1250.2319962239544,36,0.225
1250.2693643190853,36,0.225
1253.5613456933063,35,0.225
1257.0697947238375,36,0.225
1261.3368558407308,35,0.225
1261.4139951110305,35,0.225
1262.3262710362492,36,0.225
1264.0541862697548,37,0.225
1264.5027361282382,36,0.225
1264.5889931017716,36,0.225
1265.4245824973466,36,0.225
1266.3994307910748,37,0.225
1267.054599268942,36,0.225
1268.0782861833018,37,0.225
1268.1596861359353,36,0.225
1268.4827206208352,36,0.225
1269.2634290243996,35,0.225
1272.0774085053738,36,0.225
1274.8231297352875,35,0.225
1275.6858107579724,36,0.225
1275.7191634674134,36,0.225
1276.1609985363948,35,0.225
1278.7078819795195,36,0.225
1279.6892444262508,35,0.225
1281.0784896537987,34,0.225
1283.700686313612,35,0.225
1283.9627526332135,36,0.225
1286.2759866729864,37,0.225
1288.1193832743838,38,0.225
1290.9080597372547,37,0.225
1291.977429744543,38,0.225
1293.5818873491512,37,0.225
1296.91714026838,38,0.225
1298.172785519739,37,0.225
1299.548568438307,38,0.225
1300.2437731933271,39,0.225
1303.605878313979,40,0.225
1304.2905977722648,39,0.225
1305.86081689531,38,0.225
1307.640773862707,37,0.225
1308.4201474549127,37,0.225
1315.2690570709565,36,0.225
1315.9452945831126,37,0.225
1318.1336578407042,38,0.225
1318.879927781368,37,0.225
1318.9263912542708,38,0.225
1323.479609951559,37,0.225
1323.6055391738682,38,0.225
1330.4404351354183,39,0.225
1330.976743625972,38,0.225
1332.0016078110905,39,0.225
1334.2082177835405,40,0.225
1338.064390016955,39,0.225
1342.2684902761507,40,0.225
1345.1858933653493,41,0.225
1345.5746192761949,42,0.225
1346.5611397913647,41,0.225
1347.7735145765207,42,0.225
1347.9957399583272,41,0.225
1351.9037058220963,42,0.225
1354.6938493769112,43,0.225
1355.212242474624,42,0.225
1355.3067517033433,42,0.225
1356.882613325622,43,0.225
1357.2291892957599,42,0.225
1358.5194501139833,43,0.225
1360.114228623021,44,0.225
1360.6062928985755,45,0.225
1361.5965875888025,46,0.225
1361.693485688589,47,0.225
1362.135984405618,48,0.225
1366.185990555167,47,0.225
1367.2735058166766,46,0.225
1367.3105850566374,46,0.225
1370.4436627414018,45,0.225
1372.7319434498163,46,0.225
1380.2233783883084,47,0.225
1384.0267163926703,46,0.225
1386.3524844722363,45,0.225
1388.1120291940035,46,0.225
1391.8378390781736,47,0.225
1393.4562236934835,46,0.225
1396.7371136221486,45,0.225
1401.745884989414,44,0.225
1401.8277431921945,45,0.225
1404.4911887778565,44,0.225
1405.1201100868177,44,0.225
1410.1381913736889,45,0.225
1411.8305261347884,44,0.225
1413.6854101494653,43,0.225
1415.0194793214168,42,0.225
1416.3271201144667,41,0.225
1417.4339753224072,42,0.225
1423.4118129114836,43,0.225
1423.7390941721526,44,0.225
1424.9542095478203,43,0.225
1425.4814521453961,44,0.225
1425.5731590438486,44,0.225
1430.618339905207,43,0.225
1433.5907877654124,44,0.225
1434.02975233166,43,0.225
1436.0409847220456,44,0.225
1443.1693501282712,45,0.225
1444.396239138435,46,0.225
1444.4239617400094,45,0.225
1449.7797177306381,46,0.225
1450.2648967645264,45,0.225
1453.8341699136913,46,0.225
1454.2412414931216,45,0.225
1456.8782898486786,46,0.225
1459.943273175105,47,0.225
1461.2327836222598,48,0.225
1461.2692445180755,47,0.225
1461.4372844908298,48,0.225
1461.7202055049167,48,0.225
1463.1107308484964,47,0.225
1463.7501788972522,47,0.225
1467.6279883376599,48,0.225
1468.5392009860213,47,0.225
1468.744963393691,47,0.225
1469.2325713704531,47,0.225
1469.7929823450777,48,0.225
1471.3716973481366,47,0.225
1475.24429162512,46,0.225
1478.27149863617,45,0.225
1484.1197527667575,44,0.225
1485.4160877086617,45,0.225
1487.5357860076058,46,0.225
1490.6970336584136,45,0.225
1491.9472005968596,44,0.225
1495.3024817307453,43,0.225
1495.8641852232574,44,0.225
1498.6035381764946,43,0.225
1500.4750006827226,44,0.225
1504.1437957993544,45,0.225
1505.0905256058688,46,0.225
1506.6254732950777,45,0.225
1508.620653210534,46,0.225
1509.0087273592098,47,0.225
1509.3731794248247,48,0.225
1511.0706131621967,47,0.225
1516.012318100137,48,0.225
1517.5791919058931,47,0.225
1517.9384659926027,48,0.225
1523.8607457581156,47,0.225
1525.086619726354,46,0.225
1525.4516980548858,47,0.225
1525.9760430327224,48,0.225
1527.2224972902197,49,0.225
1528.4279999296357,50,0.225
1530.8115574856492,51,0.225
1531.728276550905,52,0.225
1534.0219502527111,51,0.225
1534.6106879435608,51,0.225
1534.6507014440779,52,0.225
1536.7891206110137,51,0.225
1538.1525497895109,50,0.225
1542.5647833095754,51,0.225
1543.781957999018,50,0.225
1545.7933947763343,51,0.225
1551.7021043230136,50,0.225
1553.664908617921,51,0.225
1555.4677448293028,52,0.225
1557.092734518553,51,0.225
1558.0377411457061,51,0.225
1560.1107114792912,52,0.225
1560.9062602010733,53,0.225
1560.9785186962654,52,0.225
1561.4570729543916,52,0.225
1563.7557483747794,51,0.225
1563.9905799103576,51,0.225
1567.9650977934668,50,0.225
1568.1691031943026,51,0.225
1569.3733542442849,52,0.225
1571.9306711316012,53,0.225
1572.1569061393957,54,0.225
1572.4402593505895,53,0.225
1572.6572080544408,53,0.225
1574.596514828812,52,0.225
1575.2710793719452,53,0.225
1578.4094530060945,54,0.225
1578.7257088270821,53,0.225
1578.8158531328463,53,0.225
1586.450091535627,54,0.225
1587.9474575871589,53,0.225
1590.0835813066285,54,0.225
1590.91931173235,53,0.225
1593.89296495244,52,0.225
1598.4888260846103,51,0.225
1599.0623123937228,51,0.225
1603.1898377610655,52,0.225
1603.7236055713263,53,0.225
1605.4562733264736,52,0.225
1606.9861250244965,51,0.225
1610.4448430723967,50,0.225
1613.856420242966,51,0.225
1614.4311986930727,50,0.225
1614.661413142363,51,0.225
1617.3582434250798,50,0.225
1619.749470852353,49,0.225
1622.4719832509643,48,0.225
1629.6697791468926,49,0.225
1630.2547546190694,50,0.225
1630.400461057242,49,0.225
1631.7585732901773,50,0.225
1633.839508077858,49,0.225
1637.7995922281816,48,0.225
1638.296665270648,48,0.225
1638.3776656363748,49,0.225
1640.5753947867975,48,0.225
1641.798906896579,49,0.225
1643.492779469894,50,0.225
1643.7042066773633,51,0.225
1644.0006468877898,50,0.225
1644.6556748454082,51,0.225
1648.2407754791532,52,0.225
1649.4693545051953,51,0.225
1653.1418008798528,50,0.225
1654.6832980974793,49,0.225
1656.7734657585952,48,0.225
1662.397175824628,47,0.225
1669.9677181142426,46,0.225
1670.0961802894426,47,0.225
1670.316380968547,48,0.225
1670.8418784854575,49,0.225
1672.6274480974266,48,0.225
1673.6982508533827,49,0.225
1678.0370300375919,50,0.225
1680.1580949084419,51,0.225
1680.911398535885,52,0.225
1682.6940459711934,53,0.225
1684.2902774808435,52,0.225
1687.7710899562082,51,0.225
1693.4055314501986,52,0.225
1694.1137348146865,53,0.225
1696.7828285828423,52,0.225
1696.8439837594656,53,0.225
1698.3261317808297,52,0.225
1701.124415428843,51,0.225
1701.6804583911382,51,0.225
1702.5479379745693,52,0.225
1705.1681869230554,51,0.225
1708.7393625298491,50,0.225
1711.7383548588793,51,0.225
1712.943253416451,50,0.225
1714.9472528842598,51,0.225
1716.883651935557,52,0.225
1720.789289732888,51,0.225
1721.5796528564883,52,0.225
1721.9199324753436,53,0.225
1725.872253506109,52,0.225
1730.0595845692192,53,0.225
1732.6808484103756,52,0.225
1733.7906405297672,51,0.225
1735.1778226473098,52,0.225
1737.655158834641,53,0.225
1738.5514053014454,52,0.225
1742.7494560556981,53,0.225
1744.3401836842072,52,0.225
1744.4645497648958,53,0.225
1747.8305477622603,52,0.225
1749.6650364549914,51,0.225
1753.781035613037,50,0.225
1760.9874252943148,51,0.225
1761.3434775243968,52,0.225
1761.5925563460053,51,0.225
1761.828239296747,51,0.225
1763.7713832578859,50,0.225
1763.7754333297598,50,0.225
1767.9944114409943,49,0.225
1770.1970571719678,50,0.225
1771.1141048779086,49,0.225
1772.1043760184268,49,0.225
1772.8666344558833,48,0.225
1775.4676883497013,47,0.225
1778.5668853282864,48,0.225
1778.6337486559064,49,0.225
1780.6599263454962,48,0.225
1781.3230115689432,48,0.225
1782.4934275606433,49,0.225
1783.5496946101944,48,0.225
1784.3753231518142,49,0.225
1784.993399861792,50,0.225
1785.6568767271574,49,0.225
1787.4043334739824,48,0.225
1788.5835825672154,49,0.225
1790.8976534766691,50,0.225
1791.2690163604525,49,0.225
1792.6068940218781,48,0.225
1799.1987209487413,47,0.225
1799.8862046830736,48,0.225
1803.0934458830736,47,0.225
1803.9916096651502,48,0.225
1808.7309002309287,47,0.225
1811.4149206611933,48,0.225
1812.1051491918022,49,0.225
1813.7430729046791,50,0.225
1813.978072516997,51,0.225
1817.1188842517133,50,0.225
1820.7964193950097,49,0.225
1821.5610914634494,50,0.225
1822.047864271254,51,0.225
1823.8429902236298,50,0.225
1825.4940201279028,49,0.225
1829.4044864945295,48,0.225
1829.4860094941725,48,0.225
1829.8273614008501,49,0.225
1833.367465065471,50,0.225
1834.1545340574448,49,0.225
1835.9685696964996,50,0.225
1837.7715117203054,49,0.225
1840.1903691560894,50,0.225
1843.26180124843,51,0.225
1843.791897775023,52,0.225
1843.81074697008,51,0.225
1846.1964391524555,50,0.225
1848.1333409083543,49,0.225
1849.2944760319922,50,0.225
1850.421029605029,51,0.225
1852.3812891488196,52,0.225
1852.4483208481274,51,0.225
1856.8142431653628,52,0.225
1856.8333340767003,51,0.225
1860.191748295338,52,0.225
1860.6025534047283,51,0.225
1861.2364750496895,52,0.225
1863.9703173927808,51,0.225
1867.8092714261998,50,0.225
1868.222920173912,50,0.225
1873.933523340897,51,0.225
1877.028468949963,52,0.225
1878.770594468374,51,0.225
1879.1441781340811,52,0.225
1882.1484507209207,51,0.225
